RA,DEC,z,M500
2.5556375863407705,17.75591797050006,0.17305234,3.2622738
355.7375811927824,41.913219204301576,0.3092,5.765161
275.83303535040534,78.389281296147,0.4,5.201621
209.93559738845374,62.52795012568386,0.3259,4.8143888
8.486538526953721,-7.852818955943348,0.3044873,5.622478
12.253244489911884,-24.67022430216015,0.52,7.1737614
4.0991727123442345,15.785121738280985,-1.0,0.0
256.1004654441897,78.63246891189102,0.0581,6.2107387
4.644866742128717,16.433379067323795,0.5456,9.793704
198.2641617114781,46.28116442272778,0.183,4.3425183
3.8729797700297044,22.245418929338058,-1.0,0.0
2.6883645248933306,29.16731886011321,0.34811416,5.4990687
203.9932387807985,59.22097068934301,0.0701,2.9911351
202.47591132685065,56.812349316598294,-1.0,0.0
245.10213808315035,79.18157419380798,-1.0,0.0
8.635960225764196,-2.13866522877158,0.0812,2.3266964
209.7444404969123,67.4430860983928,-1.0,0.0
2.9363477134918,32.43252645948553,0.1073,3.7100751
213.5332229033113,71.2822934297549,0.225,4.6277127
4.900414370091235,25.296498217656723,0.37118667,7.5822473
201.30649430775992,57.58342003616882,0.115582645,2.1717703
198.7658334156185,51.83286336620581,0.2836,6.7613125
8.622170747171788,2.4226259523986475,0.36831814,5.7750382
2.252246207718503,41.1781702669376,0.1537,3.8127363
5.145635036500964,28.66569771181284,0.094,3.8244157
0.3758279609246403,50.275243079309114,0.25,4.4314017
201.44570872962979,59.33046659607384,0.16951683,3.2733927
5.352562208950663,28.05043054681763,0.0948,2.4723208
328.89916518411496,79.15333146273458,-1.0,0.0
196.72858582578232,46.5257494022098,0.2259,5.702224
10.471853682454807,-9.346434224466101,0.0555,4.9183536
8.466802421830868,7.721904719346032,-1.0,0.0
7.361953211521148,17.994695119351725,0.17,4.3160925
213.3063164115942,74.29204741105282,0.2195,2.8948352
5.01723555516035,34.85287219959327,0.45729658,5.3121877
209.9422379288808,72.12119644922682,0.2143,3.7780433
329.9460709299406,80.490721741395,-1.0,0.0
10.872171352209074,-10.175268151134159,0.50189316,5.874784
6.929389771664984,26.23731671928717,0.3668,5.3098927
8.03451906320504,18.153635976575607,0.39564738,7.6086564
2.8907719410008355,52.540524687873024,0.104,3.3574183
9.267227486688514,9.153556343194811,0.2546,6.4331136
352.4867268711358,73.4333560488852,-1.0,0.0
9.426704235327835,10.248536281768644,-1.0,0.0
10.06709632286452,6.879507333768241,0.0395,1.668487
238.76035306358702,84.16370197816568,0.194,4.331743
195.34839313163357,48.241856592884965,0.25487864,3.7742252
205.48789962164452,74.45141146388731,0.478,5.5071783
208.69428523667014,77.24773176798023,0.3967,6.004693
201.02018926040756,68.6690138381222,-1.0,0.0
6.30984832349302,49.50225306019815,-1.0,0.0
261.230796701633,85.89124279153667,0.178,5.9829774
200.8033323112056,69.36349802397484,-1.0,0.0
198.55142489191684,64.56429187511203,0.22,4.3877263
11.309971856238775,-1.8576375353730588,0.55676883,6.371614
199.98463292027083,70.07390983120719,0.3275,4.1073694
195.76422653146753,57.93342569182072,0.1961,3.437462
10.714799903337543,18.407127429135116,0.2668,4.6469097
199.11913144554063,72.52420864443656,-1.0,0.0
307.75755530479324,87.45830440487178,-1.0,0.0
323.98670910234,87.38292425732892,-1.0,0.0
198.16165500483478,72.88985312364957,-1.0,0.0
194.92661710656574,60.07410570125843,0.344,5.6918535
195.88693701433758,67.44154397189256,0.221,3.1720164
194.57228327315514,65.35995871138672,0.2332151,3.9825943
12.089177912789362,16.88760769437813,-1.0,0.0
193.6463420737348,62.59631988644907,0.31822547,4.528066
12.46888679371939,24.452673592124842,0.0815,2.5199447
10.356072836982054,87.61562679821826,-1.0,0.0
12.824560572574986,26.05095734170954,0.34578702,5.566731
12.923097273080101,27.346064284658713,0.3797048,6.4718666
25.33167664526881,88.22071421857393,-1.0,0.0
185.97443205092878,86.47086487444984,-1.0,0.0
13.863208063159115,52.502292056586484,0.107,4.140384
192.42230642996554,49.87176207947917,0.28379747,4.3827176
187.94361661826082,82.4100317080183,0.2053,3.822905
43.87500096290432,88.40053224490391,-1.0,0.0
40.01225671445535,87.64409171997806,-1.0,0.0
14.001803590069608,26.378361765258532,0.1971,7.654182
53.130646428456195,87.72211353228785,-1.0,0.0
131.0118617687794,87.8181567074143,-1.0,0.0
175.51362274259932,83.47784195419969,-1.0,0.0
15.408113339104483,34.834549819213834,0.22327594,5.0247817
16.981674993261798,54.11887039768517,0.1066,5.847818
123.99609940773692,87.64659431685718,-1.0,0.0
171.39459382349852,83.95809084662346,-1.0,0.0
14.06051542324233,-1.2819147356466094,0.0442,3.4297416
189.22508255522797,63.18429938830142,0.3019,6.551286
16.69655665216495,44.057512802387045,-1.0,0.0
14.952413729268198,13.264428243552873,0.49384898,4.498388
16.013593278862288,29.617217426224318,0.3579678,5.4509406
190.64089601151517,51.44474401756603,-1.0,0.0
17.342769390159887,43.633704557627155,-1.0,0.0
187.43586006153774,65.35606513951281,-1.0,0.0
16.078358853750327,25.14501081372084,0.16614722,3.8364162
15.087188465767046,9.381060699713297,-1.0,0.0
17.602970377740803,41.69236190832502,-1.0,0.0
13.997143504551664,-9.987913819706666,0.0535,1.5023365
89.76253591479795,86.2399091952561,0.63,7.3424034
19.923092511534865,51.93760920900539,-1.0,0.0
17.056902733541627,27.978614305272508,0.24866426,4.8985076
17.51643903577256,32.182913098631104,0.3528032,5.288989
14.538885547932887,-6.7505932399660304,0.119260736,4.060239
181.7468564499845,71.64647214469029,0.1912,2.880585
18.87684592329117,37.91346081548928,-1.0,0.0
16.228700411383638,11.64447005499326,0.5457035,6.590203
179.00660672590575,73.51134387355039,0.083,1.8546661
45.927064066171454,77.92731137043785,0.41159,6.1936173
21.389092074489522,39.98029926382422,-1.0,0.0
22.675070917754915,45.29415437569986,0.2137,4.900003
16.202905451898168,0.07431689120764481,0.277,5.7086267
20.952366497976456,35.90254981865137,0.216,4.4897885
161.78583408759891,78.03349241066756,-1.0,0.0
126.58847894287157,82.31059003111264,0.2,4.2494354
24.643887056542038,47.394310400071696,-1.0,0.0
45.86754017144512,75.199595659087,-1.0,0.0
22.204940319895545,36.44472574638714,-1.0,0.0
171.92158691984116,71.05960552623151,0.1525,2.7546155
25.72110720893797,44.63910275347355,0.341,9.015773
20.434627502748093,20.13981998856696,0.19398215,3.986756
176.70397619874777,65.08909018768914,0.5293083,5.1586924
187.2235268103115,47.61234678406397,0.254,5.8776264
21.400971868331112,19.405416733933947,-1.0,0.0
21.358718148109794,17.835313110618394,-1.0,0.0
131.36920056512565,78.81115442695743,0.1288,2.4713397
177.796884290444,62.35775509076944,0.3452,4.454914
30.652847874964447,49.4457934109166,0.207,5.1913443
173.30854859308593,66.38693940385608,0.116,3.4044566
146.76800978954253,76.38759158405327,0.345,5.619797
178.0903178781772,61.319063657051935,0.3169,5.40514
184.82048010059273,50.921678309818134,0.54361224,6.0055065
180.53869389789193,58.05928368214117,0.1031,2.2144678
131.93622184001535,77.68891184191,0.26,4.2010436
18.836761973586455,0.23813616149115624,0.045,1.5233463
17.67392757371807,-5.845709224913024,-1.0,0.0
22.027034405099496,14.783078175991701,-1.0,0.0
176.95982500066572,60.76557527905139,-1.0,0.0
22.825681507282443,17.30026607874908,-1.0,0.0
28.29879655700926,36.188817454641054,0.0163,1.1208825
21.274480383729856,8.73765152855762,0.0491,1.8315567
180.085171633814,56.25235980884716,0.065,1.8087542
175.2772365793812,61.19417406784191,-1.0,0.0
35.6915128559443,50.284383732666306,-1.0,0.0
174.86224125829116,61.150289124234234,-1.0,0.0
28.78352137048159,33.94432338499263,0.0872,2.8337276
157.05660121562764,70.58857378672168,0.496,6.641296
25.515666561298747,21.533020406063365,0.2803,5.9843245
36.778493865908885,49.0862080038493,0.702,9.480788
152.3580502506859,71.13594590532148,0.1927,3.4521668
170.0451400126885,63.2596134375883,-1.0,0.0
175.5928396123401,58.52266416014651,0.322,6.867679
95.51917672756248,74.68099537480727,0.267,7.6120334
34.98055515119435,42.83165960563595,-1.0,0.0
115.52057725966839,74.25355219769965,0.2149,5.0242767
23.810373274381128,8.810121481507258,0.5387705,7.431686
30.0904732439047,27.820775499304848,0.55447245,6.923885
95.48324712704694,72.81279919173024,-1.0,0.0
70.28011390529896,68.18995347389065,0.83,7.6638417
183.2386618362432,46.364769383041164,-1.0,0.0
24.34177905909954,7.87538600582144,0.3652,5.9895716
139.61258566568668,70.8565676972006,0.284,4.4474626
93.3710982049036,71.85347297237657,-1.0,0.0
119.26259330513993,72.60194814875254,-1.0,0.0
17.208529492305345,-15.516559102013685,0.0533,1.8444638
179.84265339396833,49.77416892948556,0.3633531,7.649124
168.74886994852702,59.45125094862827,0.36635113,5.30871
150.84321445567457,67.1370845019138,0.206,4.9465704
45.16280818934422,48.99054281554182,-1.0,0.0
101.33507995619973,71.07216098265876,-1.0,0.0
39.721368643482585,40.18862974011117,-1.0,0.0
177.30615444223392,51.608566007516444,0.132,2.657646
27.005802760419066,10.584580637553673,0.19,4.38543
101.96232736381397,70.25734322670883,0.584,8.221205
32.42297815883684,24.355434535686207,-1.0,0.0
37.18909186990773,34.027001084798,0.19,4.2453012
122.76919030696094,70.04896836597091,0.223,4.870073
163.3571656300475,60.86201372014071,-1.0,0.0
173.15140313905806,54.210208581400224,0.347477,4.7317033
45.17482630159351,44.49151425319459,0.03,1.9121203
27.884971757996443,10.706948653129311,0.097,3.8771012
25.77059730030835,4.978732186679185,-1.0,0.0
144.78451169999877,66.43705437509583,-1.0,0.0
28.17903384702883,11.167010430708919,-1.0,0.0
43.66652827377807,41.6040632797411,0.0172,1.9571857
144.184916267345,65.975194681614,0.259,4.489098
83.5411640004458,65.72063358072133,-1.0,0.0
94.63023815831136,67.405643486103,0.1127,3.380101
41.533937780418945,36.857099043498195,0.0488,2.100583
147.45246071623802,64.92212263078639,-1.0,0.0
164.3923732017748,58.018727979164886,0.6,6.46858
184.61852746108733,40.22111664589365,0.3038,4.752996
29.815780779241173,10.842308527044445,-1.0,0.0
164.6039329243655,56.79262016621168,0.1369,5.865067
35.375296469693794,21.35463683552397,0.17,5.41687
15.669114676547542,-21.91208758225162,0.0569,3.0176282
102.66399176510991,65.77753850506814,-1.0,0.0
127.71474884583111,65.86229003099105,0.1818,8.859059
155.85135282024112,59.808461150737024,0.2055,3.5593624
152.1830033138212,60.77779853590582,0.398297,5.213355
168.79523985227132,53.32753917072317,0.47,7.552688
49.33204720683663,40.676889058292694,-1.0,0.0
35.49723338368029,18.84918279824341,0.2249,5.0013714
154.40842041035322,59.55098624505127,0.2894866,5.080495
163.7127672981108,55.36095770395012,0.48642275,5.36529
20.248899168308093,-13.859340767260269,0.0519,1.6715493
78.85135157275053,58.709926589905315,0.1203,3.8629525
187.66986942222178,34.62896767917691,0.3331,5.3580866
183.31469541088555,39.85766538278933,-1.0,0.0
142.46465490837,61.65786710506188,-1.0,0.0
106.09631101019275,63.31729516834849,0.098,2.9459279
28.14511998200719,0.99033591950781,0.227,5.0446296
130.67755892012528,62.675830459485404,0.65,6.31553
131.13317740848456,62.41165761397543,-1.0,0.0
129.94218441037688,62.51477884083364,0.132,3.3737013
131.38656625404462,62.28670478534203,-1.0,0.0
124.55971209390572,62.68201590974904,-1.0,0.0
137.80757649532424,61.13239608789046,0.28982484,5.468107
33.0806074806234,7.780532570211183,0.459,6.570337
24.33375222721551,-8.481528312736334,0.566,8.934781
28.386640414587756,-1.2659783813044647,0.2438,4.261919
178.4833022197373,42.85996166167301,0.33314458,4.4197793
22.694977898744728,-11.831425187743532,0.62,6.4689813
101.23488459360858,59.45095387516785,-1.0,0.0
167.10236038002688,50.28111219666011,0.5877465,6.7677593
86.422067944721,55.51103085031207,-1.0,0.0
42.925786086993725,21.147233500345145,-1.0,0.0
47.24943905407738,26.758602081399193,0.356,10.755582
117.23816310480007,59.69492207447635,0.45,8.122155
184.38715435700956,36.71673220984338,0.37702504,5.5573926
100.1216591458958,57.747495119966786,0.43,7.009147
36.210623140714134,8.849895899938366,0.305,5.659596
38.72074873314588,12.702787278019716,-1.0,0.0
40.56999713726606,14.214129575520271,-1.0,0.0
139.8791204139723,56.346007055965224,0.2696079,4.612375
22.98087729338289,-13.613994668718622,0.206,8.464249
186.72501316671108,33.5703266865289,0.888,5.7005405
24.85388611886163,-11.381474284622149,-1.0,0.0
143.36808941183943,54.95231488558304,-1.0,0.0
110.40107473218931,55.76295692493881,0.0381,2.1341517
49.573382815938594,23.012323266770014,-1.0,0.0
37.875455797775786,6.971621347181773,0.2203,6.535912
108.56233124812412,54.6900499371591,0.1043,2.8526278
24.509965122454297,-12.79743796990907,0.2108,4.643719
51.084617577211326,22.918934861161222,-1.0,0.0
52.11903774559056,23.837543406574188,-1.0,0.0
124.7098792767806,54.533306909769614,0.5958614,5.7595644
155.5974893881438,50.119746814665895,0.158,4.7336407
148.20053909207087,51.888275560845926,0.214,3.621027
88.94520864205933,48.57049271572249,-1.0,0.0
44.727819187236015,13.566227527548762,0.0739,6.745817
85.848807596967,46.95338498267711,0.2505,6.1868353
44.45196821774533,13.04696892014101,0.0722,5.2393227
144.589810905644,52.033551470889506,0.342,6.009507
60.75506077483258,30.321770987374173,-1.0,0.0
155.94039031064446,49.132731432029225,0.144,4.9434595
93.14232455858655,48.62593893233228,0.067,2.3675294
86.99384923582532,46.14423599417568,-1.0,0.0
110.98842912419047,52.15453590486249,-1.0,0.0
170.9185681467575,43.01350439676017,0.1957,3.6991355
140.58594134582458,51.88762394996359,0.20973293,3.7559066
119.54154308437805,52.598607734542774,0.259,4.432208
135.72268647419963,52.202052480384936,0.0619,1.7856522
139.48364768377067,51.7220554783362,0.2172,6.8474793
55.43459156588981,23.183458710286246,-1.0,0.0
55.660797928294166,23.41149792127243,-1.0,0.0
61.19432920526191,28.360600456462695,-1.0,0.0
137.3948492593034,51.548926019196,0.23225,5.3352966
37.396055673765254,0.4950833219750703,-1.0,0.0
47.3017385190758,12.619859967777051,-1.0,0.0
43.590083440993354,7.952947771527219,-1.0,0.0
29.9775537652131,-8.85888993385138,0.405,7.204626
99.52651007270825,47.78266284683017,0.174,6.652367
33.68421564281579,-4.5856181470119575,0.1393,4.3063836
174.05054360455205,40.103211571503365,0.288,4.7928767
124.1776034618988,49.550223188862816,0.3466,5.9154906
90.83944344494729,42.23229024284819,0.228,10.759314
178.01673074815244,37.25365714015003,0.1648,3.1236892
132.76020675981735,48.510418991502405,0.5376385,8.076048
20.490319672415325,-20.51599813041943,-1.0,0.0
58.18524478621665,19.390718328119956,-1.0,0.0
99.5213657577729,43.84945440515868,-1.0,0.0
47.16611117381511,7.409158208583994,-1.0,0.0
48.246502292175585,8.356286850740684,0.27,10.710258
126.36985365518595,47.15324363195961,0.1267,3.901607
167.9028845326259,40.857353402441724,0.0794,2.4539585
106.94295648096852,44.331761588803786,0.331,6.1211443
39.96505125350528,-1.5680820346543665,0.373,7.645354
52.01916234246973,11.039401103629734,-1.0,0.0
109.36824955244131,44.0576723636597,-1.0,0.0
41.51149150894527,-0.7433554533141465,0.17936258,3.7393165
37.93007412799119,-4.86115224724917,0.1843,3.961237
110.3820432902615,43.118093140660385,0.1592,3.4354649
127.08279267910275,44.75489640218323,0.145,3.0758843
16.375975977421486,-24.65484180658763,0.23,5.672555
111.83748349912756,42.529661123321816,0.1865,3.5443952
60.637874947402445,15.613718082694552,-1.0,0.0
42.05598019343738,-2.237401937409474,0.236,6.065901
130.0378193890484,44.36175243009062,0.566894,6.1434064
54.684757936943996,9.971235746659227,0.0347,2.2692273
123.3525928091167,43.26509725547908,-1.0,0.0
136.68402978663318,43.13611985391421,0.2368,3.9735742
154.94811057956483,41.00979850158163,0.0922,2.2311962
160.1863687001123,39.959179443345505,0.1372,3.8390408
66.37553434987073,16.464661103571704,-1.0,0.0
49.81171830250152,2.133676309232543,-1.0,0.0
109.36717379534961,37.743335094749,0.546,11.487184
61.15069024994503,11.13366976311971,0.3548,7.7050266
179.31097157114587,33.61097087249189,0.2138,6.2998095
17.307910621178127,-24.510787016806034,-1.0,0.0
121.97394610959802,39.77549742760016,0.36465296,5.988849
144.85007675499608,40.757571348145596,0.24039191,4.231924
50.12634534207478,0.5114655725280708,0.3939,5.1360607
31.6489965436478,-14.88001895893871,0.1529,3.9674633
61.08926858372712,9.27079766953026,-1.0,0.0
63.3550767801581,10.472017189507026,0.0882,6.952417
154.25744553147203,39.02795684870318,0.206,5.8345037
127.43348613471258,38.45478413732499,0.3919,6.559128
61.2958879296345,7.84865548959457,-1.0,0.0
137.69633595909679,38.81124826824495,0.561,6.945816
32.0046213148184,-15.624335527548585,-1.0,0.0
105.48936525758322,32.85983276113925,-1.0,0.0
138.60191452013296,38.60193006351275,0.397,5.4109197
120.2399423098487,36.097196615285625,0.288,5.5018
126.53965299514876,36.85048253387231,0.36475542,5.4092927
44.76947986604144,-6.971138765191213,0.4229888,6.3549805
62.01698913881171,6.109443392817746,-1.0,0.0
60.505947178302236,4.902967736785644,-1.0,0.0
99.33896302289767,28.64061544028576,-1.0,0.0
61.982032399515944,5.79114517913599,-1.0,0.0
79.06877583099312,17.227337325116043,0.115,4.698221
130.74851204175278,36.352769964975394,0.282,10.998416
77.95232902754249,16.205883736141146,-1.0,0.0
162.66456353589723,35.84289250368186,0.50936544,5.6801977
97.36577703576354,26.52842043033148,0.2204,5.375743
132.53852964189636,36.07655916660907,0.378,6.8405175
113.06460568542913,31.62610023064069,0.171,5.1653047
111.7531214489433,31.02200308363203,0.1929,4.290579
61.07485075915312,2.4081747924142305,-1.0,0.0
97.87363081397012,25.017779256188117,0.081,3.3105764
32.95653712230155,-17.034820314025467,0.174,3.339818
112.19608951891134,29.673008091714287,0.3976,5.462187
157.95444674366632,35.04060181231712,0.1259,3.241592
69.76810987915978,7.269589277157558,0.245,6.037396
59.90453502870935,0.1318915238320538,-1.0,0.0
166.53757766752972,33.57204370356703,0.4881,5.5462904
98.76410339284881,22.516952705901506,0.068,5.8918877
157.41519334419158,33.90993598830195,-1.0,0.0
68.40815813207695,4.078822568352372,-1.0,0.0
69.65383118205362,4.700734495934502,-1.0,0.0
154.0910699085395,33.66041830039578,0.124,3.620565
34.58187930028641,-17.75636893255256,-1.0,0.0
127.17180898290671,30.40216364355775,0.0503,1.6584636
123.30392899991227,29.36519982742635,0.36046457,5.1700025
53.979521222810135,-6.989948106240157,0.64,6.085709
152.5728754750434,32.83067899839516,0.292,5.185323
102.79908982972555,21.148622402932133,-1.0,0.0
107.56192644573531,22.687530175600187,0.289,5.0655394
51.34172190301599,-9.68045472029692,-1.0,0.0
151.75022178327058,32.021231853490676,0.37498584,5.6631064
23.82361547143282,-23.4606532741937,-1.0,0.0
123.65788875539175,27.336560467552466,0.28417647,4.943095
69.30034165747578,0.7271490732417888,0.2842,5.56195
140.09930660932008,30.503754481802364,0.2952,6.1307154
79.16807650524413,6.506667737850956,0.0284,1.660515
73.52666381873586,2.9622519739188786,0.203,7.80038
55.73133107989649,-8.660603275149892,-1.0,0.0
128.61426130666067,26.97313175074354,0.4561,5.866946
142.7117608489872,28.8476199041722,0.29946157,5.5549397
75.34241776534044,1.1553827868180693,0.1248,3.6293795
108.70474143042456,18.521006516307537,-1.0,0.0
45.52973860000813,-15.57018428103576,-1.0,0.0
113.45389776534479,20.313528128496984,0.3184,5.8426213
81.76464299042553,4.217699992321545,0.151,4.6236324
151.2011973058861,29.231111398976385,0.37117273,5.5380287
133.03606323482202,25.887390203307078,-1.0,0.0
143.53872731709308,28.076383354923664,0.553387,5.914315
178.5581184126742,29.24305229427513,0.36051235,4.621805
39.108585171332095,-19.3489484308425,0.0907,2.4796202
123.39442194262588,22.068873573510615,0.38201514,6.093917
72.58348636716879,-3.0073370835716404,0.22,5.3022914
59.70723709123057,-10.216250950234693,-1.0,0.0
73.55918868603989,-3.01902079175855,0.5377,8.3042555
126.87994683260122,22.554152723467215,0.3349,6.348716
115.85594267609606,17.57247716704387,0.10159309,2.6058857
74.96198098172884,-3.3718329805280227,-1.0,0.0
166.81423741176192,28.796497530976588,-1.0,0.0
117.72709796788844,17.643324228309282,0.18401514,3.520769
166.17212010783467,28.54918321083505,0.57956505,5.8871293
106.54191276445107,12.55394854792057,-1.0,0.0
148.77312239199713,26.330913492871037,-1.0,0.0
113.96021400299249,15.097915870831354,0.122,3.7058675
112.14502208653796,14.143977408470587,0.3454,6.0114155
113.63378423213898,14.288361477724969,0.344,6.2215085
34.69221556210524,-22.62249574166926,-1.0,0.0
41.6076281656616,-20.526873715610645,0.31,7.635277
116.58563211965222,14.796997354611225,0.446659,5.8320575
59.87648090627271,-13.656733322419178,-1.0,0.0
116.09240036808278,14.40600824857293,0.44541407,6.0374045
174.55337478752676,27.920295548141155,0.4474,7.3879404
64.40636388923292,-11.895872002608227,0.443,12.250381
122.76866773935632,16.628792633303473,0.0925,2.2748094
112.49700609157956,11.939092091796327,0.381,7.238685
61.10629210404486,-13.89998211550438,-1.0,0.0
70.42874262224107,-9.766846273483717,-1.0,0.0
183.0900801154939,27.553045382123575,0.353,7.5037723
60.67467933009725,-15.673251956504732,-1.0,0.0
77.68686412105885,-8.020196577202528,0.2195,7.74384
30.062275639433395,-24.906699984035235,0.72,6.253783
73.52095480558327,-10.226279474006798,0.2475,7.255627
23.556037174819203,-26.092958189776734,0.1597,3.166373
142.00061107826588,20.563807478336336,0.192,3.8172061
68.37659925821477,-13.239328809584187,0.0326,2.7138853
110.59634088362152,7.408582953099986,0.677,10.727318
149.84077326350507,22.47234776317093,0.319,4.956008
49.115236972865006,-20.777869399340283,-1.0,0.0
44.4181156403693,-22.1627027893817,0.322,6.054954
115.62978602364643,9.373859309758513,0.062,2.0313494
68.18270406981347,-14.050278292353543,-1.0,0.0
60.94669931560153,-17.10912315678882,-1.0,0.0
117.20717638102273,9.668524046392049,0.48,7.7902455
162.92346528324939,24.969219751727067,-1.0,0.0
69.02984701071186,-14.049447496059845,-1.0,0.0
137.80447495360866,17.80274334223408,0.5049,6.9907336
45.30977691483776,-22.55316847897726,-1.0,0.0
52.77565031666796,-21.027595944953134,0.188,4.342922
163.2183840962138,24.229426447494994,0.5419766,5.659371
44.31233599067097,-23.396688042400303,0.5049,6.218674
150.16530121884995,20.72067592185392,0.21867126,4.0165825
19.54849827396033,-26.95876172970966,0.2275,5.679254
52.03990331495844,-21.66082273776519,0.59,6.21502
179.86396854971233,26.459323969029672,0.316,4.815767
150.62970422675025,20.528271158463575,0.3205,4.7085867
182.32341783508818,26.65912642810679,0.5586,7.034222
49.9841045049652,-22.684793265066045,-1.0,0.0
124.15811328701717,9.369399195216058,0.2557,5.692354
83.10172976916327,-11.543077658167197,0.154,5.3940487
57.00109536434602,-21.735052349546454,0.2399,5.993478
80.17579595824992,-13.469012269614414,0.336,6.2423778
16.0648278194322,-27.207489868139792,-1.0,0.0
109.89329472927969,0.7157416018135259,0.2197,8.037874
124.28629455338863,7.869101381248309,0.24918762,5.194909
73.7970446188701,-16.55728140222073,-1.0,0.0
113.35676430355214,1.6767466978075116,-1.0,0.0
77.75073676267245,-15.632619168974891,0.47,6.168271
147.4592105126489,17.12139089674857,0.3826,8.2387495
65.32378491561168,-20.395221462710357,-1.0,0.0
112.85158149377757,0.7967377839035127,0.273,5.1669254
141.03199851976038,14.166259860845123,0.1357,3.8898292
114.5736991355501,1.0270642535839034,0.189,5.339805
117.20111659632283,1.1374819803629121,0.327,5.9639664
113.18839979627312,-1.0031258577855162,-1.0,0.0
172.46477462533568,23.816834962543787,0.1371,3.591041
137.28806478390337,10.985213656081621,0.1751,5.4182057
145.749201000359,14.540683749214804,0.3403,5.2250156
72.04701769947962,-20.444619574890105,0.072,2.4720058
126.28130066972338,4.456367352016752,0.23281266,5.067926
73.68960975126147,-20.280457793969596,0.7,7.916411
126.4477195169535,4.303618246083366,0.2248,4.8747344
69.6461894877795,-22.10365706805675,0.067,2.3943427
47.86715766203277,-26.935919140055624,0.0685,1.9178208
144.14657440990365,12.452201998462478,0.3104,5.7500477
64.03536025028275,-24.054420761247165,-1.0,0.0
125.44952112013794,1.2301810612581707,0.0822,2.288994
162.2073106394049,18.847420117752954,0.1603,3.4995022
118.77639145182648,-2.6983868095805357,0.369,6.72489
40.35443316387752,-28.65943127839002,0.2323,6.183716
88.67915481604997,-17.73825104790091,0.19,3.9304605
36.8096034747081,-28.837741424000384,0.2138,4.139653
131.37057853184433,3.4753991919372593,0.3269,5.271713
46.75287889382373,-28.684370319692512,0.2537,6.9604278
171.00460745582558,21.489386661289533,0.1904,5.2742786
97.75252750147487,-14.83521073198589,0.62,8.453644
28.11274279918203,-28.913240908398407,0.413,5.92987
61.097656870051225,-27.06292134419613,-1.0,0.0
84.58470978097517,-20.645427971314167,0.0915,2.5365608
27.96797839583467,-28.98980238904981,0.413,5.8150926
79.26716968239037,-22.612902619836277,0.200138,3.7151024
120.42372556712108,-4.064692815748396,0.294,5.4754176
24.5815776987013,-28.80738059183606,-1.0,0.0
75.998380805351,-24.188763474898433,-1.0,0.0
134.47530026341082,3.174423336745564,0.203,4.5982094
82.65066018068957,-22.459351315509526,0.1706,3.5449214
92.57195205075878,-18.944928662868485,-1.0,0.0
145.54029767167995,8.973069916581746,0.206,4.0429997
90.06509470244971,-20.124339834046477,0.46,10.730866
90.6139990435699,-20.102926818909623,-1.0,0.0
117.01951665827902,-7.44672130154181,-1.0,0.0
88.21371278566345,-21.06502194476237,0.0989,3.8732138
178.83228688208624,23.409585623089058,0.1427,5.947109
152.21583496548365,11.789731362864483,0.2245,4.8495507
157.6628419500049,14.243262281742957,0.32647815,4.8675275
117.56425033760786,-8.439838767774479,-1.0,0.0
79.12449276804861,-25.285555069918484,-1.0,0.0
129.86034186135126,-1.6789274135970775,0.28085,4.7684293
157.84795186362274,14.076563866465722,0.3188,5.275887
18.663678792214288,-28.3464595967438,-1.0,0.0
55.91697048260908,-29.927701361305797,0.2109,3.653878
141.71538363049893,5.009736537724444,0.4616,6.3876443
177.40321721867878,22.406337791542427,0.545,10.417826
158.22431559450064,13.824886423424608,0.3152,4.5117397
59.7057547054195,-29.934706484702414,0.425,7.204823
39.66915280666544,-30.839133940368683,-1.0,0.0
143.64187798225564,5.683580961579921,0.543811,6.1503944
140.560565614675,3.7528930889083165,0.2701,5.781798
170.80077755772564,19.61181909026797,0.1042,2.9101765
94.08967149776143,-21.941570165655442,0.171,5.2506185
153.72498066393845,10.651079153726911,0.2032924,3.9115021
95.88135961114368,-21.404216171914296,-1.0,0.0
180.32620665398488,23.09581216966165,0.269,7.4858274
124.3635294581562,-7.506537247942231,0.0704,5.1237903
87.16091923163361,-25.483213377874133,0.042,1.530876
82.78813824641087,-26.824728716667305,-1.0,0.0
62.09607475671106,-30.99114425005523,0.06,1.8439797
174.0534422437393,20.324520717693005,0.32118443,5.4152784
135.37263558757144,-1.6582023102879047,0.29435,4.961756
168.32082930198854,17.535834791654885,0.1706,3.2733305
94.7227679441596,-23.58271022511662,0.403,5.2990856
179.99671621887737,22.580825026143877,-1.0,0.0
163.57561406661975,14.65607963699852,0.2994,6.6428604
104.35626732649676,-20.221549281746555,0.2,5.442829
34.54750428377442,-31.696678896498433,-1.0,0.0
139.05799570727885,-0.4118023143070445,0.33240458,4.867756
123.19894882522955,-10.850578612306771,-1.0,0.0
95.17233151370773,-24.861659044625966,-1.0,0.0
145.11100250282922,2.4719306252992097,0.1508,3.43227
133.08725547978955,-5.583439657187889,0.192,3.7144783
86.16379564219888,-28.503064341029543,-1.0,0.0
82.08003124566537,-29.717560282165234,0.1582,3.353268
95.8681360608668,-25.595188850038223,0.35,5.3077207
97.68078794621655,-24.928793308375266,-1.0,0.0
134.802287343455,-4.922281327245327,-1.0,0.0
143.81963002536966,0.8184450300110904,0.35682267,5.4773803
81.49205575273855,-30.58750805354834,0.1994,4.306957
