RA,DEC,area,min_rad,max_rad,mean_rad,min_pred,max_pred,tRA,tDEC,status,catalog,M500,z,pix2,mpp_er
245.92924758442211,-58.36461301861335,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10020980536918957,0.10020980536918957,,,fp,,,,train_pix,0.25283821995598943
33.14438315917542,56.60503888015658,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1002145940437913,0.1002145940437913,,,fp,,,,train_pix,0.25283844671388644
268.8433118369723,23.286362580674282,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10022198734804988,0.10022198734804988,,,fp,,,,train_pix,0.25283879680869664
223.51508902304107,6.836950907088783,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10022504213783476,0.10022504213783476,,,fp,,,,train_pix,0.25283894146202246
184.27016370065442,14.437705589468612,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1002429760992527,0.1002429760992527,,,fp,,,,train_pix,0.2528397906881058
113.59495865193534,-12.694868161904935,1.0,0.0,0.0,0.0,0.1002434752881527,0.1002434752881527,,,fp,,,,train_pix,0.25283981432617575
3.578252259855845,-25.10223523620273,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10024435026571156,0.10024435026571156,,,fp,,,,train_pix,0.25283985575894946
228.2132696509213,37.356219747981356,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1002566209062934,0.1002566209062934,,,fp,,,,train_pix,0.25284043681005125
140.43764213629606,14.871378373736356,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10027402313426136,0.10027402313426136,,,fp,,,,train_pix,0.252841260856984
204.8166244879184,15.27544668586422,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10028116218745707,0.10028116218745707,,,fp,,,,train_pix,0.25284159891225483
148.80999278809767,-50.667947886393655,2.0,0.7066916151153312,1.5815101768057005,1.2897948319536263,0.10016470233176733,0.10028239153325558,,,fp,,,,train_pix,0.2528416571254122
268.80350217537074,-10.21779816481497,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1002824055030942,0.1002824055030942,,,fp,,,,train_pix,0.2528416577869253
96.20091042754112,-29.624210722305218,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10029217693954706,0.10029217693954706,,,fp,,,,train_pix,0.25284212049332433
168.99416638914957,-14.157691678660612,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10029433170954387,0.10029433170954387,,,fp,,,,train_pix,0.25284222252805283
196.78978063111728,-78.42504874107789,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10030126757919787,0.10030126757919787,,,fp,,,,train_pix,0.2528425509619824
228.7032754904805,16.843361734484898,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10030343104153873,0.10030343104153873,,,fp,,,,train_pix,0.25284265340831913
135.35590655429579,19.075845737312587,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10031116800382732,0.10031116800382732,,,fp,,,,train_pix,0.2528430197763528
11.355104760614871,30.54347345588147,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10031357640400528,0.10031357640400528,,,fp,,,,val_pix,0.25284313382122015
243.98836414965058,-35.859682281081675,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1003231443464756,0.1003231443464756,,,fp,,,,train_pix,0.25284358689157754
143.19021324171,-45.73305121246769,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10032375622540712,0.10032375622540712,,,fp,,,,train_pix,0.2528436158658536
292.3235436134218,-54.18802669712799,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10032395785674453,0.10032395785674453,,,fp,,,,train_pix,0.25284362541369343
111.83833884225672,33.748584525308644,1.0,0.0,1.4142135623730951,0.8535533905932737,0.100330566521734,0.100330566521734,,,fp,,,,train_pix,0.25284393835351493
317.78146329235886,52.64983460755231,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10033186414943884,0.10033186414943884,,,fp,,,,train_pix,0.25284399980002237
328.6619822264553,2.352407107666766,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10033724503591657,0.10033724503591657,,,fp,,,,train_pix,0.2528442546009022
55.69798250155146,-25.90915079063359,1.0,0.0,1.4142135623730951,0.8535533905932737,0.100340130738914,0.100340130738914,,,fp,,,,train_pix,0.2528443912474688
33.77414058271694,18.243754968951173,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10034054517745973,0.10034054517745973,,,fp,,,,train_pix,0.252844410872359
105.88796086493272,47.40790879312679,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10034084878861904,0.10034084878861904,,,fp,,,,train_pix,0.25284442524924483
235.68255171976082,-38.899323083461425,2.0,0.4993028778533244,1.8021956385307507,1.0895944736037226,0.10007013380527496,0.1003495678305626,,,fp,,,,train_pix,0.2528448381216531
176.89696846044285,24.43336777885732,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1003521285019815,0.1003521285019815,,,fp,,,,train_pix,0.25284495937701373
196.00560890159755,-1.214049412168911,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10035333596169947,0.10035333596169947,,,fp,,,,train_pix,0.2528450165538005
280.29985317758394,13.253897290117983,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10036050155758858,0.10036050155758858,,,fp,,,,train_pix,0.2528453558659463
200.3442936466497,-19.1988528221997,1.0,1.1368683772161605e-13,1.4142135623730148,0.8535533905932537,0.100380589812994,0.100380589812994,,,fp,,,,train_pix,0.25284630710421774
208.7420993456769,-5.029148207249945,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1003813035786152,0.1003813035786152,,,fp,,,,train_pix,0.2528463409031297
244.68342966569736,-23.82543920709475,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1003842488862574,0.1003842488862574,,,fp,,,,train_pix,0.2528464803721524
190.30900986157144,-7.220440498269356,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10038626752793788,0.10038626752793788,,,fp,,,,train_pix,0.2528465759608028
12.480549767655726,-28.5982279043462,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10040801644325256,0.10040801644325256,,,fp,,,,train_pix,0.2528476058362296
243.81023102430282,-59.55838948744906,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10041355684847986,0.10041355684847986,,,fp,,,,train_pix,0.25284786819079375
115.87979111507777,30.71268560458352,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10041674226522446,0.10041674226522446,,,fp,,,,train_pix,0.2528480190296923
15.975136477303646,34.318548199383244,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10042385151609776,0.10042385151609776,,,fp,,,,train_pix,0.25284835567373504
199.48393587656696,-24.508796006438107,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10042686317531964,0.10042686317531964,,,fp,,,,train_pix,0.25284849828470124
36.19431321620035,-31.220146143173913,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10043518478050828,0.10043518478050828,,,fp,,,,train_pix,0.25284889233730434
348.5118233327259,-34.737992591753056,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10046909051015973,0.10046909051015973,,,fp,,,,train_pix,0.2528504978738238
121.05731354116159,-5.641552991785805,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10047031240537764,0.10047031240537764,,,fp,,,,train_pix,0.25285055573417414
42.84253454387917,64.94320911675048,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1004762719385326,0.1004762719385326,,,fp,,,,train_pix,0.2528508379356845
233.93345292255557,31.87115239271936,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10047760978341104,0.10047760978341104,,,fp,,,,train_pix,0.252850901286594
300.91867419321204,41.69899302425884,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10050411894917488,0.10050411894917488,,,fp,,,,train_pix,0.25285215657395016
305.2113582290502,-67.23371336967307,3.0,0.4708886199358197,1.7956664537166032,1.237028745529028,0.10010536992922424,0.1005088216625154,,,fp,,,,train_pix,0.2528523792613274
30.9030527374168,29.746949831180626,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10051059164106846,0.10051059164106846,,,fp,,,,train_pix,0.25285246307504367
144.76275392801426,36.51537696690864,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10051819123327732,0.10051819123327732,,,fp,,,,train_pix,0.25285282293819805
75.90911826877928,21.41878011801181,1.0,0.0,1.4142135623730951,0.8535533905932737,0.100519934669137,0.100519934669137,,,fp,,,,train_pix,0.25285290549503936
4.152876695512398,19.45397832834912,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10052471421658993,0.10052471421658993,,,fp,,,,val_pix,0.25285313182073893
95.8063860815457,39.14798055054213,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10053106490522623,0.10053106490522623,,,fp,,,,train_pix,0.25285343254461756
145.73368420406157,40.11099139171239,1.0,5.684341886080803e-14,1.4142135623731351,0.8535533905933123,0.10053593913714093,0.10053593913714093,,,fp,,,,train_pix,0.25285366335390624
294.9244953244271,33.39961832800359,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1005380586721003,0.1005380586721003,,,fp,,,,train_pix,0.2528537637201516
207.08289224692703,-33.16946423244621,2.0,0.4989164667235855,1.8036772920546529,1.0901382738181031,0.1001101288419477,0.10054496177747296,,,fp,,,,train_pix,0.2528540906025956
21.018003759569744,20.20611122071466,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10054549404553004,0.10054549404553004,,,fp,,,,val_pix,0.2528541158070614
251.64840211530586,23.435211156728894,1.0,1.1368683772161605e-13,1.4142135623730148,0.8535533905932537,0.10055844538978168,0.10055844538978168,,,fp,,,,train_pix,0.25285472909149403
4.3265159567076585,-54.55257995670724,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10056072380393744,0.10056072380393744,,,fp,,,,train_pix,0.252854836981139
44.752759468462656,13.744759678761225,2.0,0.498692827093123,1.8038634170639842,1.090206631686278,0.10003771476366907,0.10056215218608333,,,fp,,,,train_pix,0.2528549046192557
191.64584845205937,-33.56900706153995,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10056662373244762,0.10056662373244762,,,fp,,,,train_pix,0.25285511636019325
267.4503815907491,-23.778274604276238,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10056710725282976,0.10056710725282976,,,fp,,,,train_pix,0.2528551392563126
356.6670295056575,-32.362600407979194,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10056862980127336,0.10056862980127336,,,fp,,,,train_pix,0.2528552113534818
69.99304961959169,4.5090609313366725,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10057711834087968,0.10057711834087968,,,fp,,,,train_pix,0.25285561331092304
312.9089501465396,-14.944685688668795,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1005799057893455,0.1005799057893455,,,fp,,,,train_pix,0.2528557453048472
253.87125769333767,-55.623600392889976,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10058879619464277,0.10058879619464277,,,fp,,,,train_pix,0.2528561662918168
52.84274145781046,27.639924713154866,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10058903694152832,0.10058903694152832,,,fp,,,,train_pix,0.25285617769189345
335.7160102918521,-28.15846177669806,1.0,7.105427357601002e-15,1.41421356237309,0.8535533905932725,0.10060156633456548,0.10060156633456548,,,fp,,,,train_pix,0.2528567709956888
212.4691618809423,36.854151907482006,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10060156928375363,0.10060156928375363,,,fp,,,,train_pix,0.2528567711353416
290.5429695905322,-36.496104808419396,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1006039404310286,0.1006039404310286,,,fp,,,,train_pix,0.25285688341617385
186.99509217617816,-35.55770485412979,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10060525499284267,0.10060525499284267,,,fp,,,,train_pix,0.2528569456645614
26.347132024135885,30.540562239086558,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10060711530968547,0.10060711530968547,,,fp,,,,train_pix,0.2528570337560627
205.07175140635243,-64.23538847694775,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10061506601050496,0.10061506601050496,,,fp,,,,train_pix,0.25285741024524766
359.28305995024806,6.665301904601188,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10061607602983713,0.10061607602983713,,,fp,,,,val_pix,0.25285745807264853
269.3553433950555,-21.44889522071214,1.0,1.1718571004216928e-13,1.4142135623731955,0.8535533905933637,0.10061628036731828,0.10061628036731828,,,fp,,,,train_pix,0.2528574677486322
90.41730712728165,64.96988049338286,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10061640990898013,0.10061640990898013,,,fp,,,,train_pix,0.2528574738828128
161.5936789140609,-6.168119315906013,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10061854962259532,0.10061854962259532,,,fp,,,,val_pix,0.2528575752045772
330.22436060361736,83.047212071219,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10064065083861352,0.10064065083861352,,,fp,,,,train_pix,0.25285862176248364
2.2661963996204526,2.501359132979409,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10065512778237462,0.10065512778237462,,,fp,,,,val_pix,0.2528593072885625
165.66182516306668,-15.813459403211056,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10066810622811316,0.10066810622811316,,,fp,,,,train_pix,0.25285992185633066
67.82610656722507,-20.905047622002265,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10067319124937056,0.10067319124937056,,,fp,,,,train_pix,0.25286016264711775
106.69297271424291,71.84441688226849,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10067431442439556,0.10067431442439556,,,fp,,,,train_pix,0.2528602158327751
338.78686977943124,-3.671347050670172,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10067798988893628,0.10067798988893628,,,fp,,,,train_pix,0.2528603898768853
86.80042014603,17.466471950717352,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10067800804972647,0.10067800804972647,,,fp,,,,train_pix,0.2528603907368524
110.26107593060823,11.922680512578394,2.0,0.499325081181496,1.8022141102155147,1.0896012491395162,0.10041505238041283,0.10068650683388114,,,fp,,,,train_pix,0.2528607931794033
46.832263046174056,36.97173008851438,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10069554345682263,0.10069554345682263,,,fp,,,,train_pix,0.25286122109021053
63.68800125536821,25.49026286118866,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10070124315097928,0.10070124315097928,,,fp,,,,train_pix,0.2528614909875763
322.48859864127536,-24.26566187893869,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10071614990010858,0.10071614990010858,,,fp,,,,train_pix,0.25286219686620975
182.7354049472146,-79.30572096660498,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10074078470393033,0.10074078470393033,,,fp,,,,train_pix,0.2528633633969877
232.1868652350295,1.4778617983084252,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1007439000532031,0.1007439000532031,,,fp,,,,train_pix,0.25286351091798426
282.8619943320892,38.087609338701036,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10074471216648816,0.10074471216648816,,,fp,,,,train_pix,0.2528635493739488
107.7218863674577,8.489417959415826,2.0,0.4996172606279288,1.80309410863816,1.089924155054887,0.10059373546391727,0.10074785817414522,,,fp,,,,train_pix,0.2528636983467105
174.2943736401966,22.876815187255374,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10074801929295064,0.10074801929295064,,,fp,,,,train_pix,0.2528637059761622
283.6274217265008,-61.096051718757245,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10074802301824093,0.10074802301824093,,,fp,,,,train_pix,0.2528637061525657
145.43390986366433,-41.07563642905016,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10077632078900932,0.10077632078900932,,,fp,,,,train_pix,0.2528650461356557
156.63412808195656,-22.16720838181057,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10079473443329334,0.10079473443329334,,,fp,,,,train_pix,0.2528659180761406
131.35946362800132,49.0518531928224,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10079891933128238,0.10079891933128238,,,fp,,,,train_pix,0.25286611624343036
116.53157082327827,5.951887041096435,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10081116622313856,0.10081116622313856,,,fp,,,,train_pix,0.25286669616995977
114.51750718976022,53.70024389732252,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10082830861210823,0.10082830861210823,,,fp,,,,train_pix,0.2528675079127479
120.71245600705632,7.955599970731798,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10083222994580864,0.10083222994580864,,,fp,,,,train_pix,0.2528676935994895
252.2431701884174,-13.32774695039187,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1008389755152166,0.1008389755152166,,,fp,,,,train_pix,0.25286801302213996
344.51500215776133,-64.40643140939306,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10085283312946558,0.10085283312946558,,,fp,,,,train_pix,0.2528686692211357
247.83641333743614,-23.000615692701732,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10086290155855693,0.10086290155855693,,,fp,,,,train_pix,0.252869145991014
353.07597683754807,68.62963115979642,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10086599477733672,0.10086599477733672,,,fp,,,,train_pix,0.25286929246406636
196.5930890673019,51.66817113652807,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10086954478174448,0.10086954478174448,,,fp,,,,train_pix,0.2528694605672684
349.79509475504244,-40.754264793742415,2.0,0.4980051814275299,1.801116188252087,1.0891986990892528,0.10008027916774154,0.10088204592466354,,,fp,,,,train_pix,0.25287005253333716
24.988050615404788,-32.099028301359546,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10088422847911717,0.10088422847911717,,,fp,,,,train_pix,0.25287015588374184
263.36607642855273,49.32063064897519,1.0,0.0,1.4142135623730951,0.8535533905932737,0.100901213940233,0.100901213940233,,,fp,,,,train_pix,0.25287096019553224
130.61352910167074,-29.106855105981086,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10091513860970737,0.10091513860970737,,,fp,,,,train_pix,0.2528716195697912
110.2816598853085,40.96212128779195,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10091752838343382,0.10091752838343382,,,fp,,,,train_pix,0.25287173273264096
30.087411920107808,24.532992935007172,2.0,0.4990387253573658,1.801975887774657,1.089513875304602,0.10053806006908417,0.10092538346846898,,,fp,,,,train_pix,0.25287210469413585
166.7661186898327,8.178558565466115,1.0,7.105427357601002e-15,1.41421356237309,0.8535533905932725,0.1009262998898824,0.1009262998898824,,,fp,,,,train_pix,0.2528721480893986
259.8215455696274,-18.74634332089304,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1009338670410216,0.1009338670410216,,,fp,,,,train_pix,0.25287250641637243
198.84403052205545,5.475052371405036,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10093736508861184,0.10093736508861184,,,fp,,,,train_pix,0.25287267205926556
359.5652998668369,73.27867362783724,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10095222061499952,0.10095222061499952,,,fp,,,,train_pix,0.25287337551235084
42.73965663969275,-9.135308689185292,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10096435341984034,0.10096435341984034,,,fp,,,,train_pix,0.25287395003652285
70.51801690758498,-4.8135333541781975,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10096521861851217,0.10096521861851217,,,fp,,,,train_pix,0.25287399100623736
83.83045960934,-37.808739842578134,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10096582071855664,0.10096582071855664,,,fp,,,,val_pix,0.2528740195174542
62.29804728721629,30.442786800589808,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10097898822277784,0.10097898822277784,,,fp,,,,train_pix,0.2528746430377003
252.28076756331782,-67.59780942430272,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10098637966439128,0.10098637966439128,,,fp,,,,train_pix,0.25287499304430877
342.51687914989134,-5.14145434376825,2.0,0.498825295451752,1.8017983422919537,1.0894487671069302,0.10054646758362652,0.101020029745996,,,fp,,,,train_pix,0.2528765864751375
246.5249510425941,-37.75732882362652,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10103487083688376,0.10103487083688376,,,fp,,,,train_pix,0.2528772892446592
160.6920011701533,21.299374877512093,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10103877494111656,0.10103877494111656,,,fp,,,,train_pix,0.2528774741155346
1.7655912233439168,53.11371745167911,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10104341758415104,0.10104341758415104,,,fp,,,,train_pix,0.2528776939584052
43.45116296568033,-17.95881020198157,1.0,1.1368683772161605e-13,1.4142135623731755,0.8535533905933508,0.10105363013488906,0.10105363013488906,,,fp,,,,train_pix,0.2528781775528695
248.93540664999125,-12.617993069429971,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1010617553256452,0.1010617553256452,,,fp,,,,train_pix,0.2528785623046687
174.4322452303075,7.268841619398726,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10107311513274908,0.10107311513274908,,,fp,,,,train_pix,0.252879100225113
263.87693383780083,22.3387480259334,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10107363248243928,0.10107363248243928,,,fp,,,,train_pix,0.25287912472315005
262.40773574508427,-7.018692474656117,2.0,0.4981322704956028,1.8012218908008837,1.089237439150298,0.10032694414258003,0.1010792888700962,,,fp,,,,train_pix,0.25287939256982506
4.8532587037229815,47.4478899575079,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1011105515062809,0.1011105515062809,,,fp,,,,train_pix,0.2528808729480563
140.56257661549,-14.952992783803255,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10111607983708384,0.10111607983708384,,,fp,,,,val_pix,0.2528811347308607
28.49195398413868,-1.7515308496349788,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10112793650478123,0.10112793650478123,28.415693480116065,-1.7414498006376284,tp,actwp,2.4967021581725533,0.866,train_pix,0.2528816961791228
34.346719878742725,64.65624383794268,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10114305838942528,0.10114305838942528,,,fp,,,,train_pix,0.2528824122450588
66.68797665677475,31.386099686323238,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10114846272127967,0.10114846272127967,,,fp,,,,train_pix,0.2528826681561465
