RA,DEC,area,min_rad,max_rad,mean_rad,min_pred,max_pred,tRA,tDEC,status,catalog,M500,z,pix2
277.3292553364226,35.329481850304155,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10551837319508196,0.10551837319508196,,,fp,,,,train_pix
277.006604932066,35.71029179572697,22.0,1.1236773504392648,3.717569909316364,2.7211419668027683,0.10193442087620497,0.5955523066222668,,,fp,,,,train_pix
278.5288986950905,32.72743503797202,2.0,0.4812145691870455,1.7871755929320332,1.0841184414784413,0.11112926295027137,0.11980568803846835,,,fp,,,,train_pix
276.2935529039314,36.285601979136665,36.0,1.1961790032112103,6.073626487196911,3.8077177085876204,0.10720155015587808,0.3956349758165224,,,fp,,,,train_pix
280.49986417097716,26.654212917997107,2.0,0.4862485232677045,1.7913499582480896,1.08563362836461,0.10066544311121106,0.10635923314839603,,,fp,,,,train_pix
278.1281486724073,32.18539786014092,8.0,0.7898701819839817,2.4863437501668084,1.7776444732767211,0.10915747238323092,0.19268880365416408,,,fp,,,,train_pix
278.7639309731219,30.386469886099945,19.0,1.2106130097697971,3.395879095456696,2.5553240940436663,0.1360676810145378,0.6057089269161224,,,fp,,,,train_pix
275.57552029263053,36.57063701501034,13.0,0.8026100619264693,2.9143485254140917,2.115500186481428,0.10305163785815237,0.2437665574252605,,,fp,,,,train_pix
278.2675698149112,30.785728552792282,15.0,1.1331879831075795,3.4225631643686114,2.3212378830544926,0.10739521725290756,0.3529435684904456,,,fp,,,,train_pix
280.9522903911081,23.087474817174787,28.0,1.6180298814908698,4.997513487130527,3.1529279553147687,0.1096594831906259,0.7067617694847286,,,fp,,,,train_pix
278.77845557112227,28.02871894003247,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10409726342186333,0.10409726342186333,,,fp,,,,train_pix
277.99573278995393,29.316935440739268,10.0,0.8857232300370852,2.9548195868494784,1.9027979303406102,0.10265739960800603,0.2682330571115017,,,fp,,,,train_pix
275.22297946760347,34.630986641127954,17.0,1.0836680960108418,3.4052340078214467,2.4242984916439365,0.10327692842110993,0.3689506147056818,,,fp,,,,train_pix
275.86315312810945,33.392658220304085,25.0,1.5332635222679618,3.977263151983835,2.9372064128769364,0.11295142024755478,0.9099400201812388,,,fp,,,,train_pix
274.13597444927933,35.946701896677084,1.0,0.0,1.4142135623730951,0.8535533905932737,0.11848956048488615,0.11848956048488615,,,fp,,,,train_pix
278.64584123081016,26.21473265915617,27.0,0.7354116152460046,4.5434941207964386,3.0718374013887484,0.10923516936600207,0.3279525614343584,,,fp,,,,train_pix
275.67893262068105,32.39301298506978,6.0,0.5255480232655584,2.4947818356747598,1.5560815861202912,0.10032258508726953,0.13419055612757802,,,fp,,,,train_pix
274.28374897882014,34.723849425440676,8.0,0.9736602028463504,2.707410693523789,1.7065066879870177,0.10064813308417796,0.1831126753240824,,,fp,,,,train_pix
281.2916466060693,16.605461937858667,35.0,0.6175152119493383,6.868743903943635,3.6265146151166254,0.10107418260554367,0.35286809550598264,,,fp,,,,train_pix
278.45561673318105,25.132879492800452,8.0,0.8813336392446166,2.861349797035084,1.7391954186920302,0.10161732416599988,0.16353424033150074,,,fp,,,,train_pix
280.8411409881736,14.932745521725385,14.0,1.203167101610226,3.402944738622858,2.3050271740210544,0.10488038127337518,0.16088387742638588,,,fp,,,,train_pix
276.3816030995673,27.739436737662324,27.0,1.4867301207431882,3.9236825129061774,2.9956080076983738,0.12304351525381207,0.8832015683874488,,,fp,,,,train_pix
274.06976312273326,32.620135815555194,2.0,0.4938556862211954,1.7976664905525157,1.087936194638203,0.1012879963964224,0.1038083489984274,,,fp,,,,train_pix
276.55279501172254,26.612346342016387,17.0,1.3294747057383522,3.1883414720196437,2.4021672589694933,0.10171699244529007,0.35273643815889955,,,fp,,,,train_pix
278.2328613562419,21.942672813664608,9.0,0.9168092862228384,2.8238550596298886,1.8355486698474524,0.10668528964743018,0.2788318018428981,,,fp,,,,train_pix
277.0784801560705,24.723019030300488,30.0,1.8961283545137089,4.851450679670292,3.2379855983741552,0.10142496321350336,0.7886132318526506,,,fp,,,,train_pix
272.1228548668937,34.75418809014454,8.0,0.19781365979889648,2.9666661952698816,1.787171330312481,0.12404211716992515,0.20671589033944265,,,fp,,,,train_pix
279.9340339210701,16.077182676247197,4.0,0.2507370440152893,2.135785132662801,1.347672343993536,0.1000003551530716,0.1113293768884068,,,fp,,,,train_pix
271.2770990909603,35.686480916168186,28.0,1.8189614051535965,4.249816070409993,3.2765361857818887,0.1095929779112339,0.6733584776520729,,,fp,,,,train_pix
280.6188930521568,12.519596781382614,28.0,1.8734935938016295,4.462864081676041,3.1266226123784984,0.1023290683135656,0.4605567259714008,,,fp,,,,train_pix
278.12966228709286,20.838412728610272,4.0,0.4913762541811781,2.050214337770212,1.3571394594900197,0.1183951273560524,0.13065727389653148,,,fp,,,,train_pix
279.9062087492257,13.803055983516025,11.0,1.001631570028541,3.1713903265224515,1.9964223449957672,0.10580191935059903,0.15228263499225705,,,fp,,,,train_pix
279.6456377378965,14.407704453289716,70.0,0.18815769559010026,8.867743748069879,5.2674622200045365,0.10042848238200874,0.1951132717618611,,,fp,,,,train_pix
280.03864732997164,12.991022416364501,8.0,0.4890370666296563,2.69465923408852,1.7466773061001233,0.10222816661309488,0.14093116933836325,,,fp,,,,train_pix
279.08901148281706,14.859192492164526,1.0,0.0,1.4142135623730951,0.8535533905932737,0.103578064346751,0.103578064346751,,,fp,,,,train_pix
279.6305359838581,12.048343133402838,4.0,0.4919249501327938,2.5255210708413207,1.3420638730756,0.1064474865883085,0.1286833854392171,,,fp,,,,train_pix
272.8347779644986,30.321131902147282,21.0,0.822435659022325,4.113402833086412,2.7592193547927395,0.10538763599470258,0.5075061591342092,,,fp,,,,train_pix
280.5775538735327,8.177461070446068,14.0,1.0088105229149205,3.3037139912426468,2.18667453944917,0.10595241809884708,0.6662782902518908,,,fp,,,,train_pix
276.59448231042285,21.4526971218102,8.0,0.1675643393684174,2.7087044742809168,1.6986821412070727,0.111568672217345,0.26687578577548265,,,fp,,,,train_pix
273.3612957839229,29.01664423640257,6.0,0.5074603006915495,2.5443147210241066,1.5689580352478845,0.10487607540562748,0.16034301090985534,,,fp,,,,train_pix
273.6601907351999,27.969255946456915,10.0,0.4646658165262533,2.7294917544137927,1.9099935909924133,0.11654489766806365,0.18891134671866894,,,fp,,,,train_pix
272.9173158040253,29.116803834229398,3.0,0.4538341142975076,1.8680264275181335,1.1891488385480409,0.10664810938760637,0.12039452092722057,,,fp,,,,train_pix
269.8412499591008,33.72820668940429,29.0,1.029976645953304,5.194554852379767,3.1752333952583918,0.11455153407795088,0.6123535478753703,,,fp,,,,train_pix
276.3656968039064,19.827130526376408,9.0,0.9848507747608656,2.830240577006472,1.8350362568198135,0.15721625415608287,0.2811443554237485,,,fp,,,,train_pix
278.65754580455484,12.078092812315008,5.0,0.4485148586501045,2.289990833977086,1.4898794098412842,0.10241819150135904,0.1206624996111183,,,fp,,,,train_pix
278.42206081453634,12.382840094308367,6.0,0.5036695246675257,2.5218744640646715,1.5633628111462168,0.12155814091359544,0.1509666667697553,,,fp,,,,train_pix
278.3322030686988,11.726537871693974,9.0,0.9421857682084832,2.9069975088549644,1.8521662287324596,0.11315559716667074,0.1947666683896191,,,fp,,,,train_pix
272.81739974592625,27.238245752182483,10.0,0.5565511444479453,3.0501408787599122,1.8815489763878328,0.11358877131715416,0.2395214317366481,,,fp,,,,train_pix
272.4837103469995,27.636643684648785,14.0,0.6780043957912629,2.967818673806716,2.2087168121513847,0.11675100214779376,0.24445843882858756,,,fp,,,,train_pix
272.1321137209328,28.059596113339712,3.0,0.4362111615227803,1.829788811899664,1.2528363558818865,0.10004787147045137,0.1260016872547567,,,fp,,,,train_pix
270.737789779023,30.460739355996715,1.0,0.0,1.4142135623730951,0.8535533905932737,0.11064280616119504,0.11064280616119504,,,fp,,,,train_pix
273.55593150679647,23.76416547220849,25.0,1.6319536706259252,3.7741210162081953,2.8897556291506676,0.11512118810787796,0.7186228390783072,,,fp,,,,train_pix
270.740371135771,29.53914998099169,17.0,0.6170626395740768,3.742059226545841,2.476785043884949,0.10991252725943924,0.2287555318325758,,,fp,,,,train_pix
273.8684832574899,22.105540981895093,14.0,0.6896631701459385,2.9861096310146213,2.2074521573372987,0.12181371357291935,0.2576045128516853,,,fp,,,,train_pix
276.99811648098733,12.597709455214028,13.0,0.6759164643965841,3.195796729291734,2.1481914556151245,0.14006196521222591,0.4601844432763755,,,fp,,,,train_pix
270.5287735629089,28.529682490722266,22.0,1.349054390564102,3.673295233811028,2.7365219168993637,0.11626858729869127,0.6412572995759547,,,fp,,,,train_pix
267.2309022428653,33.77630488363987,4.0,0.4879827435752585,2.0413903792628147,1.3555808683098387,0.11161424964666368,0.1316869631409645,,,fp,,,,train_pix
276.09045957555185,14.01962731740817,17.0,1.237432119877142,3.276807937244488,2.4036983389348445,0.101375833131776,0.5719546265900135,,,fp,,,,train_pix
267.6620192701763,32.70823118834707,6.0,0.2208871375414098,2.4389116322286872,1.5674010338428432,0.11018822133985397,0.18937037033694126,,,fp,,,,train_pix
272.8918064921324,22.64041892165751,15.0,0.8363386309355346,3.4181119665970363,2.276772402959714,0.10595779260620476,0.3694805447012186,,,fp,,,,train_pix
268.26850848798307,31.557448257666756,16.0,1.5327235731720128,3.5420409354465896,2.381504408432337,0.10434595355764033,0.4090341879054904,,,fp,,,,train_pix
269.90126880444853,28.488822891244265,23.0,1.1232009567339805,3.7938698016712054,2.7878255368930485,0.12247176453342945,0.738244182895869,,,fp,,,,train_pix
269.20462746507644,29.720915517009374,11.0,0.6790009315873281,2.9959825180184647,1.9702339818271128,0.1224004696123302,0.2676372453570366,,,fp,,,,train_pix
267.65061504847495,32.03125554959848,21.0,1.4557835160285544,3.571407678605312,2.6534038999393186,0.14751626327006306,0.6629933477379382,,,fp,,,,train_pix
270.84799059799496,25.974210856949163,23.0,1.434030749453305,4.9857209732075685,2.852306626575948,0.10171911539509892,0.27125732647255063,,,fp,,,,train_pix
271.8430429532215,23.8374841515617,16.0,0.9694641389790422,3.3137163643233567,2.3730698560439616,0.11069599922655016,0.5785390809178352,,,fp,,,,train_pix
270.53359281490503,25.622412850267377,19.0,1.2970515111775256,3.5665774665817067,2.5539409918291502,0.10147855570539832,0.6151375300250947,,,fp,,,,train_pix
271.9858218773684,21.950928367267352,32.0,1.6246887655958766,4.356383267014712,3.280831034073376,0.10208249650895597,0.7884297049604356,,,fp,,,,train_pix
268.9131751763133,27.726854736884643,22.0,1.7179671572063049,4.227024992147748,2.6903182425304384,0.10199734335765244,0.4044528864324093,,,fp,,,,train_pix
275.3395582171969,10.365255763650376,6.0,0.2923723216872921,2.3502179689598823,1.5286846302452568,0.10305287782102823,0.1567668649367988,,,fp,,,,train_pix
268.73087643742747,27.207841883158217,14.0,1.1722493614043163,3.439486562446857,2.317984543736797,0.10019733244553207,0.2097004037350416,,,fp,,,,train_pix
267.5771087877072,28.974565844390906,7.0,0.16936375122103614,3.5497496860557782,2.074121324613912,0.10259865410625936,0.15428253915160894,,,fp,,,,train_pix
271.6289991973788,20.738877515411687,4.0,0.6878330023324557,2.13890044129359,1.3269200889842527,0.11112175043672323,0.1309806569479406,,,fp,,,,train_pix
272.0239314437913,19.495780491103037,5.0,0.3533624805129784,2.5792179238758512,1.6160257837892835,0.1049721222370863,0.13840795075520873,,,fp,,,,train_pix
275.63569825946763,6.875041939446106,16.0,1.5069748711638218,3.5463467740782497,2.3824923116539516,0.1709528403977553,0.8184764161705971,,,fp,,,,train_pix
275.13859427101363,8.830739472158509,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10720665566623212,0.10720665566623212,,,fp,,,,train_pix
273.5879032260393,12.3993268748259,17.0,1.2473503574515323,3.2666171566832483,2.4225628285981085,0.10209476202726364,0.5797240976244211,,,fp,,,,train_pix
270.71100002734715,20.422898254176435,25.0,1.868644843559908,3.979451008384305,2.886709836590082,0.10919870808720587,0.8399122059345245,,,fp,,,,train_pix
274.77569928105356,7.756484219368602,16.0,1.5051041377506695,3.360306980737482,2.3844804201535084,0.11403395514935255,0.3377551352605224,,,fp,,,,train_pix
274.59627251877345,7.86823668517681,15.0,0.9729886187501452,3.7524627965864537,2.282657618821993,0.10216401657089592,0.2565226093865931,,,fp,,,,train_pix
273.30400778664085,11.633366463389885,6.0,0.4882598212232225,2.517121192946648,1.5628018808967454,0.10598848573863506,0.16412427928298712,,,fp,,,,train_pix
268.8627252867424,23.38848888835897,7.0,0.4818676090122056,2.8242339625201374,1.7534182799347633,0.1100881271995604,0.15637159068137407,,,fp,,,,train_pix
269.1025198297205,22.734493289304663,20.0,1.0099706466585243,3.6771638905094366,2.60607487877254,0.11568870767951013,0.5170708629302679,,,fp,,,,train_pix
271.00923919118094,17.613723036517612,21.0,1.5664596166193059,4.0707691916636985,2.701503474125911,0.1029327167198062,0.3159758266992867,,,fp,,,,train_pix
274.33739617226934,6.622313532545602,7.0,0.34556203095686155,2.6244061998225,1.5851853859215366,0.10484250822703092,0.1673158272875688,,,fp,,,,train_pix
264.1176643349464,30.51076131662255,7.0,0.6731217414445243,2.5397010813564505,1.6851512146911418,0.10553409811109304,0.16251935763284564,,,fp,,,,train_pix
266.60859820892404,26.578922337131804,1.0,0.0,1.4142135623730951,0.8535533905932737,0.1032614689320326,0.1032614689320326,,,fp,,,,train_pix
270.1689051088873,18.547021260107233,21.0,1.4237619815430127,4.044162503823806,2.7258074595175295,0.10631044348701836,0.4862817889079452,,,fp,,,,train_pix
268.7967262494713,21.419362644013376,21.0,1.4349828600702317,5.879046657170291,3.0865978431061145,0.10116466926410794,0.4386323154903948,,,fp,,,,train_pix
266.25994360691186,26.371945384093443,20.0,1.3574915553033144,3.740093014304109,2.554238380108484,0.12699449621140954,0.693958904594183,,,fp,,,,train_pix
273.3001659300478,8.235179480947773,17.0,1.1460550404725631,3.904039825394156,2.4248148073079605,0.11217132204058088,0.5568974800407887,,,fp,,,,train_pix
264.33030832891023,29.141334069713675,2.0,0.493749502584592,1.8079796904180545,1.0917210201053609,0.10835813032463193,0.11110159521922468,,,fp,,,,train_pix
268.9269640711279,19.91105260420965,30.0,2.053487735775775,4.425441387750086,3.16875605823008,0.11551339039579035,0.7834125589579344,,,fp,,,,train_pix
264.7862979417266,27.62414621816648,29.0,1.3141259037235604,4.5640270598106065,3.1106155809398817,0.1028145421296358,0.6984410844743252,,,fp,,,,train_pix
262.2878493623032,31.33309569320239,4.0,0.7062371574659455,2.0818377650461306,1.3080573588862303,0.10412418283522128,0.13096257857978344,,,fp,,,,train_pix
266.22439037177867,25.161867094675703,8.0,0.4629105854986156,2.7292238361901187,1.7262928804087174,0.10496190330013633,0.17412572540342808,,,fp,,,,train_pix
261.9652236119158,31.642626188518683,6.0,0.4885520661539815,2.7067368571924857,1.6489169921232407,0.1025226265192032,0.11800187081098555,,,fp,,,,train_pix
271.1261424233504,13.09967934162402,10.0,0.5203284894066005,2.6824319144592152,1.9051156279320636,0.11047812970355153,0.1885295477695763,,,fp,,,,train_pix
267.2142580535186,22.71291205209713,28.0,1.451360415405041,4.1783174833500905,3.0624302664836414,0.10204586666077377,0.8782209288328886,,,fp,,,,train_pix
264.0567572385278,28.301339491014147,16.0,1.13119011653845,3.3449144040769516,2.340717037661431,0.10191281139850616,0.3150220233947039,,,fp,,,,train_pix
266.591587939814,23.680442081520468,6.0,0.15844838513479378,2.27979929185982,1.5618249307336398,0.11211841553449632,0.14654318755492568,,,fp,,,,train_pix
272.9605778502252,6.219456199258543,8.0,0.35255474676836657,2.9033878144915293,1.7941198308394224,0.11566895386204125,0.2157911085523665,,,fp,,,,train_pix
263.97493104507674,27.79461506139159,10.0,1.114824201291386,3.0948733514234252,1.892109747224284,0.10874266736209393,0.1601448250003159,,,fp,,,,train_pix
261.86430229409007,30.744588099553923,23.0,1.3863238651948575,3.9581971400099234,2.76610319824356,0.10484906136989594,0.8545929387211799,,,fp,,,,train_pix
267.39796481292717,20.975065450169154,25.0,1.3706050445926488,3.915694686796495,2.887542475267129,0.12094171717762947,0.7104095788672566,,,fp,,,,train_pix
268.70372689726315,17.858955567699756,13.0,0.7356694861860926,3.0347444415218554,2.137765419429736,0.1099466374143958,0.3471565181389451,,,fp,,,,train_pix
267.7132734403629,19.980031038328395,5.0,0.4427919878198861,2.2857554009038488,1.424539067688492,0.10055117821320893,0.1251946515403688,,,fp,,,,train_pix
263.0163374054382,28.283332790933546,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10529350489377977,0.10529350489377977,,,fp,,,,train_pix
262.3174183268418,29.288710842193375,6.0,0.4979297375282114,2.444235175795763,1.546846080420041,0.10007788985967636,0.1736340201459825,,,fp,,,,train_pix
271.693370462724,7.988784759933507,28.0,1.7448848202988159,6.240085055544884,3.4477292275635296,0.11171979177743196,0.723874622490257,,,fp,,,,train_pix
266.22850047233715,22.500421603889595,19.0,0.971757778645526,3.5216245428938606,2.51799506591002,0.10458691883832216,0.515747229102999,,,fp,,,,train_pix
265.62689700880037,23.538986603235568,18.0,0.7770819742273597,3.6701159070008487,2.4732083705744627,0.11309227487072347,0.3855514847673476,,,fp,,,,train_pix
272.48484298446425,4.215781320534972,13.0,0.991047943484096,3.0459050259669374,1.8570978859376108,0.10135260969400406,0.3373243696987629,,,fp,,,,train_pix
260.4263438455937,30.08826625582776,11.0,0.5382951445247635,2.6760341137737456,1.9471026735065424,0.10448070491353673,0.21592752200861773,,,fp,,,,train_pix
271.80589994050536,4.0999857969354965,18.0,1.2893109002764251,3.7964137692374518,2.4901437176417374,0.10732537880539894,0.5991377457976341,,,fp,,,,train_pix
260.77907008066904,29.477207293811432,18.0,1.4081522927602514,3.634862911736449,2.5347738942566296,0.1043976458410422,0.4128936694728004,,,fp,,,,train_pix
267.01911846566003,18.332888707696164,22.0,1.1853883200724975,3.874241032772144,2.7367940903147394,0.10849311947822572,0.5576589205302298,,,fp,,,,train_pix
262.5347212355074,26.924227944991785,7.0,0.5562496507157659,2.7106192956302584,1.6757260547409294,0.10048164380714296,0.13188575021922588,,,fp,,,,train_pix
268.5099737943683,14.031297838794911,25.0,1.4140348453583205,4.019886436895673,2.913621102474094,0.12699299724772573,0.7085710247047246,,,fp,,,,train_pix
270.3980690633547,8.212416178680808,6.0,0.2889520254678591,2.332385614802701,1.5225040332458004,0.1003781346681194,0.16715576030799184,,,fp,,,,train_pix
265.72124803017863,20.48854804322033,18.0,1.6089279915156325,3.5176632386860693,2.520280799118046,0.1020255982875824,0.6004475466907024,,,fp,,,,train_pix
265.28695591803483,21.24910850505667,8.0,0.8594019254077677,2.4334790689140022,1.7665362799490634,0.10666280100122094,0.17196004884317515,,,fp,,,,train_pix
262.9621829854108,25.37420408879459,22.0,1.3628547667052615,3.733091883993957,2.743126706668893,0.12414167867973447,0.5088597596623003,,,fp,,,,train_pix
267.42031645482496,16.012207260523045,9.0,0.5744064426078112,2.714415252630332,1.8545364206110693,0.11110915103927256,0.21074154879897836,,,fp,,,,train_pix
265.5267170246751,20.193532494289766,6.0,0.5417184030867866,2.4769461881011785,1.5514139139775958,0.11565110413357615,0.1587141859345138,,,fp,,,,train_pix
264.427588594741,21.810087900428176,15.0,1.0337788088472804,3.317238142342056,2.293401358770065,0.10841065319254994,0.4070976721122861,,,fp,,,,train_pix
266.4667488734799,17.183676670887294,8.0,0.14443560477595382,2.6844474233762843,1.6897005691258518,0.10010682744905353,0.1715911030769348,,,fp,,,,train_pix
259.2497047480708,29.515444899809943,27.0,1.6299143744133715,4.14191878428003,3.0595322300386765,0.10257395729422568,0.6958137241502603,,,fp,,,,train_pix
265.59002683247616,18.170635550959712,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10700425691902636,0.10700425691902636,,,fp,,,,train_pix
269.420679183395,7.2453263229980935,11.0,0.6056675860995879,3.075535394681133,1.9814961359000545,0.10837289784103632,0.26794697251170874,,,fp,,,,train_pix
262.54020222582136,23.740011056225228,12.0,0.4989734911159832,3.0571475492634885,2.0744726283008847,0.10421570250764488,0.21327244210988286,,,fp,,,,train_pix
259.1496121616759,28.53701453936493,10.0,0.8488557094793704,2.964296692607137,1.88361554321561,0.1023556082509458,0.1995511776767671,,,fp,,,,train_pix
258.58508436923427,29.154516165083145,27.0,1.1283500923494727,4.517139402903553,3.034883765224315,0.11382952172841344,0.7673626436541477,,,fp,,,,train_pix
265.411238145718,17.234148544695433,16.0,1.2863949917746256,3.595537755155977,2.4089745028611675,0.10590602830052376,0.25008558155968785,,,fp,,,,train_pix
269.5157652540788,5.013644752576433,9.0,1.0452377553035606,2.704889926831919,1.8115794846930608,0.12268062261864544,0.2998199141584337,,,fp,,,,train_pix
268.3796230936736,8.80574826554026,24.0,1.14347120906609,3.710889318244666,2.816620478767081,0.14706697594374418,0.8419475457631052,,,fp,,,,train_pix
264.86877060298417,17.363353825369302,11.0,0.9459265530955848,2.8324811344456498,2.0313357369044804,0.11455655377358198,0.22319468250498176,,,fp,,,,train_pix
258.9245304914261,27.761724343068643,7.0,0.6909873391878381,2.5049670979800704,1.672043908803705,0.10803315690244376,0.19367451405248914,,,fp,,,,train_pix
262.7734804727942,21.439906592388876,18.0,0.7669309081194144,3.685899772094721,2.5189581596117767,0.11858557051644425,0.4300470543093979,,,fp,,,,train_pix
264.2902663332144,18.220995640628445,18.0,0.7012790452510115,3.896709160176356,2.5245630399136494,0.11018927255645394,0.5179872028529644,,,fp,,,,train_pix
258.8610154795086,27.176882239250087,1.0,0.0,1.4142135623730951,0.8535533905932737,0.11234296718612312,0.11234296718612312,,,fp,,,,train_pix
261.88664451132337,22.366352292121572,16.0,0.7480147623293429,3.2806315374948536,2.327059553806304,0.10643711127340794,0.3184576095081866,,,fp,,,,train_pix
260.85355262931654,23.82560728440935,22.0,1.2949607498549784,3.726719784237525,2.7088323494824933,0.12035918841138482,0.689883423037827,,,fp,,,,train_pix
260.2393087983149,24.85860792020357,5.0,0.47450997665378497,2.3476872706893834,1.5083592657682643,0.12248058849945664,0.17796608991920948,,,fp,,,,train_pix
262.9797298539883,19.7863835541211,17.0,1.3557200697234142,3.2967407548505703,2.404868145731583,0.1119864252395928,0.4827325134538114,,,fp,,,,train_pix
261.2805572988915,22.81341327848553,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10272445483133197,0.10272445483133197,,,fp,,,,train_pix
259.2678564570325,25.814784411511326,26.0,1.9316083276833316,5.340557398851104,3.103751103967737,0.10239865817129612,0.476081179920584,,,fp,,,,train_pix
268.2283265318006,5.255006762351057,16.0,0.8881855588241779,3.3925338871608166,2.3936222950891803,0.11089158290997148,0.4062204733490944,,,fp,,,,train_pix
260.67650972863646,22.643099313723503,4.0,0.6762883213219437,2.130132023132369,1.3239875332171236,0.12713520228862762,0.15181722911074758,,,fp,,,,train_pix
264.5652782334328,14.319654970354572,3.0,0.4791076567048283,1.791668479391327,1.2334256634660536,0.10395216895267367,0.1112297154031694,,,fp,,,,train_pix
262.9303463210437,17.60808965489266,28.0,1.8624654499778757,4.236309865140411,3.0869984193763518,0.10135061812184176,0.6399581083096564,,,fp,,,,train_pix
262.2744965401461,18.16099443882777,18.0,1.3799821380671022,3.6290828833871673,2.483376984759401,0.1338264630176127,0.4244050378911197,,,fp,,,,train_pix
266.6619930549842,6.529451090649173,4.0,0.6954435207380953,2.0903844500103577,1.3107867176424226,0.10798077145591377,0.13255728967487812,,,fp,,,,train_pix
266.33111307096385,7.322501256941058,7.0,0.7190682449178691,2.5493467197697983,1.7057150094643871,0.10392050864174962,0.15407416922971606,,,fp,,,,train_pix
266.69812348647133,5.901676187352193,1.0,0.0,1.4142135623730951,0.8535533905932737,0.10889788391068578,0.10889788391068578,,,fp,,,,train_pix
263.5128856779563,14.875912626302785,4.0,0.4822619714144014,2.100346994025468,1.3627476487584826,0.11070283921435477,0.12802528077736494,,,fp,,,,train_pix
257.1070158132049,26.098119327396226,10.0,0.5388867293558767,2.6704608244241976,1.9051664546765656,0.10827706783982194,0.263790862634778,,,fp,,,,train_pix
267.4926467803324,2.293808255926082,1.0,0.0,0.0,0.0,0.10525969415903093,0.10525969415903093,,,fp,,,,train_pix
266.471306671216,5.756411245738455,5.0,0.4058953107124515,2.3080416290354715,1.502899494941326,0.10490368586033584,0.18303858628496528,,,fp,,,,train_pix
258.87380930519714,23.378277943489767,7.0,0.0544462303908963,2.2894058344834622,1.6057028352696747,0.11036360217258334,0.14309312356635928,,,fp,,,,train_pix
260.9664381537294,19.700856720664955,2.0,0.4971790673018859,1.800429159830218,1.0889469831117995,0.101158045232296,0.10230596177279948,,,fp,,,,train_pix
256.09138954563383,27.159281655027836,15.0,1.1894467100182824,3.3220675477948425,2.306235859044848,0.10344863031059504,0.2863291469402611,,,fp,,,,train_pix
263.4255915982376,13.92325706906504,23.0,1.6410383105658004,3.7726168968487217,2.7955862812162056,0.14415988279506564,0.8944560755044222,,,fp,,,,train_pix
267.19629696895254,2.1845138833621394,4.0,0.0,0.0,0.0,0.1063065268099308,0.14313718676567078,,,fp,,,,train_pix
